Date,STOXX,BTC,LIBOR,SP500
6-12-2019,407.350006,7398.78705,1.52913,2991.77
9-12-2019,406.390015,7550.2392,1.53663,2991.78
10-12-2019,405.339996,7333.0960430000005,1.529,2992.07
11-12-2019,406.22000099999997,7239.762575,1.52538,2993.07
12-12-2019,407.579987,7198.066677,1.53375,2995.11
13-12-2019,412.019989,7190.272368999999,1.52988,2995.68
16-12-2019,417.75,7112.731476000001,1.53063,2995.82
17-12-2019,414.920013,6883.496394,1.53563,2995.99
18-12-2019,414.380005,6584.028843,1.5335,2997.95
19-12-2019,415.070007,7424.0154,1.534,2997.96
20-12-2019,418.399994,7147.568324,1.53663,2999.91
23-12-2019,418.269989,7236.986205,1.5345,3000.93
27-12-2019,419.73999000000003,7183.706536,1.53625,3003.67
30-12-2019,416.170013,7385.4648480000005,1.53438,3004.04
3-1-2020,418.329987,6955.48758,1.53675,3005.7
6-1-2020,416.630005,7347.433264,1.537,3006.72
7-1-2020,417.670013,7713.860754,1.52788,3006.73
8-1-2020,418.359985,8039.603701000001,1.5325,3006.79
9-1-2020,419.64001500000006,8067.606369,1.527,3007.39
10-1-2020,419.140015,7808.7013640000005,1.53313,3009.05
13-1-2020,418.390015,8149.313717,1.53513,3009.57
14-1-2020,419.589996,8116.961008,1.53125,3010.29
15-1-2020,419.630005,8735.142439,1.52838,3013.18
16-1-2020,420.540009,8843.675732,1.53563,3013.77
17-1-2020,424.55999800000006,8711.637578,1.53113,3014.3
21-1-2020,423.380005,8652.683762999999,1.53925,3019.56
22-1-2020,423.040009,8708.786012999999,1.53263,3020.97
23-1-2020,420.02999900000003,8635.074357,1.53163,3022.55
24-1-2020,423.64001500000006,8384.088776999999,1.53188,3023.94
27-1-2020,414.070007,8562.30747,1.53175,3025.86
28-1-2020,417.559998,8881.962391,1.533,3029.73
29-1-2020,419.410004,9131.114988,1.52963,3036.13
30-1-2020,415.160004,9320.978406,1.54388,3036.89
31-1-2020,410.709991,9545.077957,1.56875,3037.56
3-2-2020,411.72000099999997,9385.260386,1.568,3039.42
4-2-2020,418.47000099999997,9269.707035,1.5655,3041.31
5-2-2020,423.619995,9177.894637000001,1.57513,3044.31
6-2-2020,425.48999000000003,9625.456637000001,1.572,3046.77
7-2-2020,424.35998499999994,9681.377411,1.57738,3050.33
10-2-2020,424.64001500000006,10132.7065,1.57463,3053.24
11-2-2020,428.48001100000005,9838.900016,1.57125,3055.73
12-2-2020,431.160004,10236.63515,1.57413,3066.59
13-2-2020,431.079987,10364.926290000001,1.57338,3066.91
14-2-2020,430.51998899999995,10218.099740000001,1.57613,3074.62
18-2-2020,430.329987,9636.624095000001,1.56338,3076.78
19-2-2020,433.89999400000005,10189.99598,1.57688,3078.27
20-2-2020,430.19000199999994,9701.037191,1.56713,3080.82
21-2-2020,428.07000700000003,9631.484945999999,1.57025,3083.76
24-2-2020,411.859985,9919.551448,1.5755,3085.18
25-2-2020,404.600006,9640.469505,1.569,3087.01
26-2-2020,404.619995,9392.869629,1.5715,3090.23
27-2-2020,389.450012,8787.978363,1.574,3091.84
28-2-2020,375.649994,8784.995352,1.56775,3093.08
2-3-2020,375.97000099999997,8548.948322,1.57463,3093.2
3-3-2020,381.130005,8923.044398,1.57563,3094.04
4-3-2020,386.299988,8791.112058,1.08775,3096.63
5-3-2020,380.76001,8756.961062,1.08213,3097.74
6-3-2020,366.799988,9078.578776999999,1.07975,3100.29
9-3-2020,339.5,8166.313894,1.08113,3103.54
10-3-2020,335.640015,7875.750875,1.082,3108.46
11-3-2020,333.170013,7959.228273999999,1.084,3110.29
12-3-2020,294.929993,7955.306284,1.08663,3112.35
13-3-2020,299.160004,5800.2089049999995,1.08488,3112.76
16-3-2020,284.630005,5355.187374,0.23925,3113.49
17-3-2020,291.070007,4944.702336,0.25813,3113.87
18-3-2020,279.660004,5465.5825939999995,0.37988,3115.34
19-3-2020,287.799988,5363.822853,0.29825,3115.86
20-3-2020,293.040009,6301.0634039999995,0.21188,3116.39
23-3-2020,280.429993,5884.340133,0.2065,3117.43
24-3-2020,304.0,6455.454688000001,0.17813,3117.86
25-3-2020,313.380005,6784.318011,0.20125,3120.18
26-3-2020,321.380005,6706.985089,0.14988,3120.46
27-3-2020,310.899994,6721.495392,0.13625,3122.03
30-3-2020,314.880005,5922.489835,0.12088,3122.87
31-3-2020,320.059998,6483.7394460000005,0.119,3124.74
1-4-2020,310.769989,6446.4213469999995,0.10875,3128.21
2-4-2020,312.079987,6537.336461999999,0.08588,3130.01
3-4-2020,309.059998,6850.558712000001,0.07663,3130.12
6-4-2020,320.579987,6805.362287000001,0.0745,3131.29
7-4-2020,326.609985,7278.24397,0.077,3132.52
8-4-2020,326.670013,7175.667477,0.07188,3133.64
9-4-2020,331.799988,7367.293398000001,0.06775,3135.96
14-4-2020,333.910004,6889.863772,0.07163,3140.98
15-4-2020,323.059998,6887.554908,0.06613,3141.63
16-4-2020,324.920013,6718.79995,0.067,3145.32
17-4-2020,333.47000099999997,7166.582817,0.067,3145.91
20-4-2020,335.700012,7185.870303,0.06463,3152.05
21-4-2020,324.309998,6856.146435,0.06313,3153.63
22-4-2020,330.140015,6904.475773,0.0635,3155.22
23-4-2020,333.23999,7118.388748,0.05825,3168.57
24-4-2020,329.589996,7562.032831999999,0.05675,3168.8
27-4-2020,335.440002,7624.853786,0.056,3169.94
28-4-2020,341.089996,7776.507543000001,0.05075,3179.72
29-4-2020,347.059998,7761.758784000001,0.05488,3185.04
30-4-2020,340.02999900000003,8773.106488,0.0605,3190.14
4-5-2020,328.440002,8904.713817,0.05725,3191.45
5-5-2020,335.5,8887.505893000001,0.05775,3192.52
6-5-2020,334.339996,8978.283587,0.0625,3193.93
7-5-2020,337.980011,9371.684273,0.061,3197.52
8-5-2020,341.049988,9900.678867,NaN,3205.37
11-5-2020,339.700012,8786.655181999999,0.06163,3207.18
12-5-2020,340.570007,8608.125245000001,0.06063,3215.57
13-5-2020,333.97000099999997,8815.231245,0.061,3215.63
14-5-2020,326.709991,9330.986485,0.0615,3218.44
15-5-2020,328.23999,9757.296586,0.062,3221.22
18-5-2020,341.589996,9684.701959,0.05975,3221.29
19-5-2020,339.48999,9723.68015,0.06038,3223.38
20-5-2020,342.820007,9719.480854000001,0.06238,3224.01
22-5-2020,340.170013,9141.150637,0.06075,3225.52
26-5-2020,348.920013,8905.781605,0.06025,3225.89
27-5-2020,349.75,8835.727224,0.06163,3226.56
28-5-2020,355.47000099999997,9112.979176,0.063,3230.78
29-5-2020,350.359985,9507.524665,0.0615,3232.39
2-6-2020,359.769989,10268.581979999999,0.065,3235.66
3-6-2020,368.920013,9516.135443000001,0.06188,3236.92
4-6-2020,366.25,9667.060754,0.05975,3237.18
5-6-2020,375.320007,9811.367095,0.0625,3239.41
8-6-2020,374.119995,9737.458559,0.06075,3239.91
9-6-2020,369.540009,9791.9279,0.063,3240.02
10-6-2020,368.149994,9786.142020000001,0.06325,3243.63
11-6-2020,353.070007,9874.967048,0.0655,3246.22
12-6-2020,354.059998,9260.832640999999,0.06613,3246.28
15-6-2020,353.089996,9351.953728,0.06975,3246.59
16-6-2020,363.329987,9441.768995999999,0.07163,3248.92
17-6-2020,366.019989,9510.660637,0.0755,3251.84
18-6-2020,363.410004,9457.627074,0.07638,3253.05
19-6-2020,365.459991,9398.642093999999,0.07525,3257.3
22-6-2020,362.700012,9289.104491,0.06988,3257.85
23-6-2020,367.399994,9680.947128,0.07113,3258.44
24-6-2020,357.170013,9609.680246,0.07425,3265.35
25-6-2020,359.73999,9311.136318,0.07563,3269.96
26-6-2020,358.320007,9252.633372,0.07113,3271.03
29-6-2020,359.890015,9101.850057,0.08175,3271.12
30-6-2020,360.339996,9188.061375,0.08088,3273.4
1-7-2020,361.190002,9148.444859000001,0.07663,3274.7
2-7-2020,368.290009,9236.31677,0.08288,3276.02
6-7-2020,371.209991,9055.464483,0.08288,3276.24
7-7-2020,368.959991,9278.805637000001,0.083,3281.06
8-7-2020,366.480011,9244.415815,0.08288,3283.15
9-7-2020,363.640015,9471.759973,0.08175,3283.66
10-7-2020,366.829987,9236.143254,0.08138,3288.13
13-7-2020,370.5,9286.737042,0.082,3289.29
14-7-2020,367.399994,9238.993755,0.0775,3294.61
15-7-2020,373.869995,9260.47098,0.08425,3295.47
16-7-2020,372.130005,9211.026432999999,0.08675,3297.59
17-7-2020,372.709991,9133.777829999999,0.08563,3298.46
20-7-2020,375.51001,9190.271534,0.0855,3306.51
21-7-2020,376.700012,9172.588333,0.08525,3310.11
22-7-2020,373.440002,9395.064445999998,0.08588,3310.24
23-7-2020,373.649994,9530.790884999999,0.08563,3315.57
24-7-2020,367.290009,9617.377861,0.08488,3316.81
27-7-2020,366.149994,9938.951223,0.08513,3319.47
28-7-2020,367.679993,11187.77973,0.08475,3320.79
29-7-2020,367.450012,10939.67014,0.08413,3321.75
30-7-2020,359.519989,11284.458990000001,0.085,3325.54
31-7-2020,356.329987,11118.91841,0.08725,3327.71
3-8-2020,363.640015,11139.09838,0.08425,3327.77
4-8-2020,363.390015,11261.80633,0.089,3329.62
5-8-2020,365.160004,11228.02632,0.08338,3331.84
6-8-2020,362.48999,11653.40759,0.08575,3333.69
7-8-2020,363.549988,11796.81736,0.08513,3334.69
10-8-2020,364.649994,11673.12324,0.086,3335.47
11-8-2020,370.76001,11832.22731,0.08525,3337.75
12-8-2020,374.880005,11340.58234,0.08538,3339.19
13-8-2020,372.52999900000003,11549.54631,0.08488,3340.97
14-8-2020,368.070007,11752.16866,0.0855,3345.78
17-8-2020,369.26001,11896.94717,0.08475,3348.42
18-8-2020,367.179993,12399.11188,0.08363,3349.16
19-8-2020,369.579987,12071.73891,0.08463,3351.28
20-8-2020,365.640015,11749.82951,0.083,3351.6
21-8-2020,365.089996,11833.89735,0.08175,3352.09
24-8-2020,370.850006,11666.41012,0.08175,3357.01
25-8-2020,369.75,11744.0127,0.08138,3357.75
26-8-2020,373.119995,11378.72603,0.08175,3360.47
27-8-2020,370.72000099999997,11458.8226,0.082,3360.97
28-8-2020,368.799988,11302.12096,0.08088,3363.0
31-8-2020,366.51001,11657.003929999999,NaN,3369.16
1-9-2020,365.230011,11678.37326,0.08125,3370.29
2-9-2020,371.27999900000003,11964.20867,0.0825,3372.85
3-9-2020,366.079987,11427.7026,0.08238,3373.23
4-9-2020,361.929993,10712.92065,0.08163,3373.43
8-9-2020,363.75,10381.776109999999,0.07938,3373.94
9-9-2020,369.649994,10043.19644,0.08213,3374.85
10-9-2020,367.480011,10268.46092,0.08413,3379.45
11-9-2020,367.959991,10341.01598,0.083,3380.16
14-9-2020,368.51001,10313.06858,0.08388,3380.35
15-9-2020,370.959991,10680.297559999999,0.08325,3380.8
16-9-2020,373.130005,10829.505309999999,0.0825,3381.99
17-9-2020,371.230011,11033.38353,0.08225,3383.54
18-9-2020,368.77999900000003,10937.11126,0.08313,3385.49
21-9-2020,356.820007,10852.91014,0.0825,3385.51
22-9-2020,357.549988,10526.20289,0.08263,3386.15
23-9-2020,359.52999900000003,10531.16456,0.08038,3389.78
24-9-2020,355.850006,10260.03301,0.08075,3390.68
25-9-2020,355.51001,10672.95681,0.08013,3397.16
28-9-2020,363.390015,10752.34545,0.08163,3398.96
29-9-2020,361.48999,10863.06572,0.08175,3400.97
30-9-2020,361.089996,10764.28437,0.078,3401.2
1-10-2020,361.799988,10741.57955,0.08175,3408.6
2-10-2020,362.690002,10626.60096,0.08125,3419.44
5-10-2020,365.630005,10660.61118,0.08138,3426.92
6-10-2020,365.880005,10756.40458,0.0815,3426.96
7-10-2020,365.450012,10589.626390000001,0.08175,3431.28
8-10-2020,368.309998,10645.75479,0.08263,3435.56
9-10-2020,370.350006,10897.59543,0.08175,3443.12
12-10-2020,373.0,11334.026740000001,NaN,3443.44
13-10-2020,370.959991,11666.2117,0.08,3443.62
14-10-2020,370.619995,11443.73279,0.08088,3446.83
15-10-2020,362.910004,11395.54737,0.08125,3453.49
16-10-2020,367.480011,11504.549009999999,0.08113,3455.06
19-10-2020,366.809998,11471.00255,0.08088,3465.39
20-10-2020,365.51001,11776.593,0.08038,3477.14
21-10-2020,360.790009,11936.36291,0.08063,3478.73
22-10-2020,360.269989,13102.934459999999,0.08413,3483.34
23-10-2020,362.5,13140.66928,0.08138,3483.81
26-10-2020,355.950012,13008.45326,0.08063,3484.55
27-10-2020,352.579987,13033.52427,0.08163,3488.67
28-10-2020,342.170013,13721.28222,0.08025,3500.31
29-10-2020,341.76001,13282.26035,0.081,3508.01
30-10-2020,342.359985,13467.731780000002,0.08138,3509.44
2-11-2020,347.859985,13730.19731,0.08113,3510.45
3-11-2020,356.01001,13633.698219999998,0.082,3511.93
4-11-2020,363.309998,13832.938409999999,0.0815,3526.65
5-11-2020,367.119995,14163.976819999998,0.08138,3534.22
6-11-2020,366.399994,15424.527680000001,0.08263,3537.01
9-11-2020,380.98999,15500.33425,0.08113,3545.53
10-11-2020,384.420013,15283.78014,0.08488,3550.5
11-11-2020,388.559998,15374.044390000001,NaN,3557.54
12-11-2020,385.160004,15820.49524,0.0815,3567.79
13-11-2020,385.179993,16253.310269999998,0.08325,3572.66
16-11-2020,389.73999,15918.080130000002,0.08363,3577.59
17-11-2020,388.820007,16752.00299,0.08213,3580.84
18-11-2020,390.540009,17593.486409999998,0.08225,3581.87
19-11-2020,387.600006,17834.63653,0.08238,3585.15
20-11-2020,389.609985,17954.85801,0.08263,3609.53
23-11-2020,388.839996,18629.99554,0.082,3621.63
24-11-2020,392.390015,18469.20047,0.08013,3626.91
25-11-2020,392.089996,19045.73647,0.08,3629.65
27-11-2020,393.230011,17187.406280000003,0.08025,3635.41
30-11-2020,389.359985,18114.41435,0.085,3638.35
1-12-2020,391.899994,19382.36059,0.0805,3647.49
2-12-2020,391.690002,18980.97745,0.0815,3662.45
3-12-2020,391.72000099999997,19184.89785,0.08275,3663.46
4-12-2020,394.040009,19464.5317,0.08325,3666.72
7-12-2020,392.839996,19113.9334,0.08288,3668.1
8-12-2020,393.640015,19107.5998,0.0825,3669.01
9-12-2020,394.899994,18682.45783,0.08263,3672.82
10-12-2020,393.149994,18543.00705,0.08288,3687.26
11-12-2020,390.119995,18359.4766,0.08325,3690.01
14-12-2020,391.850006,19060.2769,0.0825,3691.96
15-12-2020,392.839996,19251.224,0.082,3694.62
16-12-2020,396.079987,19443.47635,0.08125,3694.92
17-12-2020,397.27999900000003,21310.65626,0.08538,3699.12
18-12-2020,395.899994,22895.97624,0.08438,3700.65
21-12-2020,386.690002,23537.36989,0.08463,3701.17
22-12-2020,391.25,23177.271,0.08513,3702.25
23-12-2020,395.48999,23433.98076,0.08563,3703.06
28-12-2020,398.579987,26389.290259999998,NaN,3714.24
29-12-2020,401.609985,26718.029459999998,0.08738,3722.48
30-12-2020,400.25,26975.729560000003,0.08563,3726.86
4-1-2021,401.690002,33002.53643,0.08463,3732.04
